0.001352,0.009667,0.646941,0.017183,0.032057,-0.689074,0.723778,-0.096376,0.146785,0.162778,0.302686,-0.317763,-0.182374,-0.095247,-0.145734,-0.213586,0.306059,-0.295364,0.169027,-0.027014,-0.125195,0.222449,-0.650620,-0.031457,-0.196574,-0.207346,1.010096,-0.050491
0.001402,0.009527,0.646939,0.017271,0.032147,-0.689039,0.723804,-0.096401,0.146694,0.162693,0.302665,-0.318005,-0.182465,-0.095252,-0.145824,-0.213713,0.306065,-0.295455,0.168888,-0.027301,-0.125225,0.222466,-0.651174,-0.031529,-0.196808,-0.207213,1.010148,-0.050230
0.001456,0.009384,0.646930,0.017356,0.032239,-0.688981,0.723854,-0.096425,0.146603,0.162542,0.302626,-0.318248,-0.182557,-0.095228,-0.145904,-0.213889,0.306046,-0.295556,0.168841,-0.027381,-0.125396,0.222416,-0.651727,-0.031539,-0.196929,-0.207153,1.010092,-0.050024
0.001537,0.009220,0.646915,0.017442,0.032318,-0.688914,0.723913,-0.096417,0.146439,0.162346,0.302613,-0.318524,-0.182625,-0.095105,-0.146047,-0.214150,0.305917,-0.295648,0.169110,-0.027487,-0.125488,0.222330,-0.652274,-0.031501,-0.196994,-0.207161,1.010059,-0.049859
0.001614,0.009054,0.646893,0.017539,0.032381,-0.688828,0.723988,-0.096399,0.146233,0.162088,0.302602,-0.318829,-0.182666,-0.094872,-0.146223,-0.214535,0.305652,-0.295715,0.169715,-0.027570,-0.125551,0.222255,-0.652827,-0.031431,-0.197006,-0.207210,1.010096,-0.049736
0.001686,0.008870,0.646875,0.017640,0.032452,-0.688730,0.724077,-0.096388,0.146022,0.161782,0.302582,-0.319155,-0.182681,-0.094575,-0.146399,-0.214999,0.305305,-0.295738,0.170467,-0.027612,-0.125625,0.222174,-0.653398,-0.031302,-0.196960,-0.207282,1.010186,-0.049645
0.001743,0.008728,0.646851,0.017739,0.032528,-0.688635,0.724161,-0.096400,0.145820,0.161477,0.302542,-0.319484,-0.182670,-0.094294,-0.146565,-0.215419,0.304983,-0.295719,0.171057,-0.027704,-0.125758,0.222112,-0.653970,-0.031145,-0.196992,-0.207333,1.010299,-0.049614
0.001805,0.008587,0.646817,0.017848,0.032619,-0.688552,0.724233,-0.096438,0.145631,0.161190,0.302487,-0.319838,-0.182630,-0.094127,-0.146720,-0.215673,0.304849,-0.295693,0.171192,-0.027918,-0.125900,0.222048,-0.654545,-0.030965,-0.197111,-0.207340,1.010411,-0.049601
0.001831,0.008412,0.646788,0.017940,0.032713,-0.688469,0.724305,-0.096449,0.145497,0.160926,0.302442,-0.320208,-0.182579,-0.094064,-0.146838,-0.215756,0.305002,-0.295710,0.170833,-0.028090,-0.126146,0.221985,-0.655172,-0.030693,-0.197192,-0.207253,1.010506,-0.049577
0.001905,0.008252,0.646800,0.018039,0.032811,-0.688399,0.724365,-0.096471,0.145340,0.160697,0.302387,-0.320558,-0.182478,-0.094143,-0.146977,-0.215704,0.305309,-0.295750,0.170195,-0.028235,-0.126453,0.221852,-0.655818,-0.030470,-0.197329,-0.207184,1.010579,-0.049514
